id,title,description,genres,genre_category,rating,url
a_quiet_place_2018,A Quiet Place,"If they hear you, they hunt you. A family must live in silence to avoid mysterious creatures that hunt by sound. Knowing that even the slightest whisper or footstep can bring death, Evelyn and Lee are determined to find a way to protect their children while desperately searching for a way to fight back.",Horror/|Sci-Fi/|Mystery & Thriller,HORROR,PG-13,https://www.rottentomatoes.com/m/a_quiet_place_2018
hellboy_the_crooked_man,Hellboy: The Crooked Man,Hellboy and a rookie BPRD agent find themselves stranded in 1950s rural Appalachia. They soon discover a community of witches led by a local devil who has a connection to Hellboy's past.,Action/|Horror/|Fantasy,HORROR,R,https://www.rottentomatoes.com/m/hellboy_the_crooked_man
revelations,Revelations,A pastor who believes in divine revelation and a detective haunted by visions pursue a missing person case -- exposing their own demons in the process.,Mystery & Thriller/|Horror/|Crime/|Drama,HORROR,2025,https://www.rottentomatoes.com/m/revelations
event_horizon,Event Horizon,"A spaceship missing for seven years finally re-emerges and sends out a distress signal. But when a team is sent out to investigate, they discover that something sinister has taken over the craft.",Sci-Fi/|Horror,HORROR,R,https://www.rottentomatoes.com/m/event_horizon
midsommar,Midsommar,"A young American couple, their relationship foundering, travel to a fabled Swedish midsummer festival where a seemingly pastoral paradise transforms into a sinister, dread-soaked nightmare as the locals reveal their terrifying agenda.",Horror/|Mystery & Thriller,HORROR,R,https://www.rottentomatoes.com/m/midsommar
train_to_busan,Train to Busan,"A man (Gong Yoo), his estranged daughter and other passengers become trapped on a speeding train during a zombie outbreak in South Korea.",Horror/|Mystery & Thriller/|Action,HORROR,"Released Jul 22 2016,",https://www.rottentomatoes.com/m/train_to_busan
the_dead_dont_die_2019,The Dead Don't Die,"In the sleepy small town of Centerville, something is not quite right. The moon hangs large and low in the sky, the hours of daylight are becoming unpredictable, and animals are beginning to exhibit unusual behaviors. News reports are scary, and scientists are concerned, but no one foresees the strangest and most dangerous repercussion that will soon start plaguing Centerville: the dead rise from their graves and feast on the living, and the citizens must battle to survive.",Comedy/|Horror,HORROR,R,https://www.rottentomatoes.com/m/the_dead_dont_die_2019
the_predator,The Predator,"From the outer reaches of space to the small-town streets of suburbia, the hunt comes home. The universe's most lethal hunters are stronger, smarter and deadlier than ever before, having genetically upgraded themselves with DNA from other species. When a boy accidentally triggers their return to Earth, only a ragtag crew of ex-soldiers and an evolutionary biologist can prevent the end of the human race.",Sci-Fi/|Action/|Adventure/|Horror,HORROR,R,https://www.rottentomatoes.com/m/the_predator
arcadian,Arcadian,"In a near future, life on Earth has been decimated. Paul (Nicolas Cage) and his twin teenage sons, Thomas (Jaeden Martell) and Joseph (Maxwell Jenkins), have been living a half-life -- tranquility by day and torment by night. When the sun sets, ferocious creatures of the night awaken and consume all living souls in their path. One day, when Thomas doesn't return home before sundown, Paul chooses to leave the safety of their fortified farm to find him before the creatures arrive. Just as he finds his boy, a nightmarish battle ensues and Paul is gravely wounded. Now the twins must devise a desperate plan for surviving the coming night and use everything their father has taught them to keep him alive.",Horror/|Action/|Mystery & Thriller,HORROR,R,https://www.rottentomatoes.com/m/arcadian
ma_2019,Ma,"A lonely middle-aged woman befriends some teenagers and decides to let them party in the basement of her home. But there are some house rules: One of the kids has to stay sober, don't curse, and never go upstairs. They must also refer to her as Ma. But as Ma's hospitality starts to curdle into obsession, what began as a teenage dream turns into a terrorizing nightmare, and Ma's place goes from the best place in town to the worst place on Earth.",Mystery & Thriller/|Horror,HORROR,R,https://www.rottentomatoes.com/m/ma_2019
it_2017,It,"Seven young outcasts in Derry, Maine, are about to face their worst nightmare -- an ancient, shape-shifting evil that emerges from the sewer every 27 years to prey on the town's children. Banding together over the course of one horrifying summer, the friends must overcome their own personal fears to battle the murderous, bloodthirsty clown known as Pennywise.",Horror/|Mystery & Thriller,HORROR,R,https://www.rottentomatoes.com/m/it_2017
beau_is_afraid,Beau Is Afraid,A paranoid man embarks on an epic odyssey to get home to his mother in this bold and ingeniously depraved new film from writer/director Ari Aster.,Adventure/|Horror/|Mystery & Thriller/|Comedy/|Drama,HORROR,R,https://www.rottentomatoes.com/m/beau_is_afraid
the_wailing,The Wailing,Suspicion leads to hysteria when rural villagers link a series of brutal murders to the arrival of a mysterious stranger (Kunimura Jun).,Mystery & Thriller/|Horror,HORROR,"Released May 20 2016,",https://www.rottentomatoes.com/m/the_wailing
the_babadook,The Babadook,"Six years after the violent death of her husband, Amelia (Essie Davis) is at a loss. She struggles to discipline her 'out of control' 6 year-old, Samuel (Noah Wiseman), a son she finds impossible to love. Samuel's dreams are plagued by a monster he believes is coming to kill them both. When a disturbing storybook called 'The Babadook' turns up at their house, Samuel is convinced that the Babadook is the creature he’s been dreaming about. His hallucinations spiral out of control, he becomes more unpredictable and violent. Amelia, genuinely frightened by her son's behavior, is forced to medicate him. But when Amelia begins to see glimpses of a sinister presence all around her, it slowly dawns on her that the thing Samuel has been warning her about may be real.",Horror/|Mystery & Thriller,HORROR,"Released Nov 28 2014,",https://www.rottentomatoes.com/m/the_babadook
bone_tomahawk,Bone Tomahawk,"In the Old West, a sheriff (Kurt Russell), his deputy (Richard Jenkins), a gunslinger (Matthew Fox),and a cowboy (Patrick Wilson) embark on a mission to rescue three people from a savage group of cave dwellers.",Western/|Action/|Horror/|Comedy,HORROR,"Released Oct 23 2015,",https://www.rottentomatoes.com/m/bone_tomahawk
the_first_omen,The First Omen,"When a young American woman is sent to Rome to begin a life of service to the church, she encounters a darkness that causes her to question her own faith and uncovers a terrifying conspiracy that hopes to bring about the birth of evil incarnate.",Horror/|Mystery & Thriller,HORROR,R,https://www.rottentomatoes.com/m/the_first_omen
outside_2024,Outside,"Outside follows a family of four led by its unstable patriarch, Francis (Sid Lucero). Together with his wife Iris (Beauty Gonzales) and sons Josh (Marco Masa) and Lucas (Aiden Tyler Patdu), they flee to Francis's secluded farmhouse in the province to seek refuge and restore some semblance of normalcy back amidst a devastating zombie outbreak.",Horror/|Mystery & Thriller,HORROR,2024,https://www.rottentomatoes.com/m/outside_2024
pearl_2022,Pearl,"Filmmaker Ti West returns with another chapter from the twisted world of X, in this astonishing follow-up to the year's most acclaimed horror film. Trapped on her family's isolated farm, Pearl must tend to her ailing father under the bitter and overbearing watch of her devout mother. Lusting for a glamorous life like she's seen in the movies, Pearl finds her ambitions, temptations, and repressions all colliding in this stunning, technicolor-inspired origin story of X's iconic villain.",Horror/|Mystery & Thriller/|Comedy,HORROR,R,https://www.rottentomatoes.com/m/pearl_2022
salems_lot_2024,Salem's Lot,Author Ben Mears returns to his childhood home of Jerusalem’s Lot in search of inspiration for his next book only to discover his hometown is being preyed upon by a bloodthirsty vampire.,Horror/|Mystery & Thriller,HORROR,R,https://www.rottentomatoes.com/m/salems_lot_2024
immaculate_2024,Immaculate,"Sydney Sweeney (Anyone But You, Euphoria, The White Lotus) stars as Cecilia, an American nun of devout faith, embarking on a new journey in a remote convent in the picturesque Italian countryside. Cecilia's warm welcome quickly devolves into a nightmare as it becomes clear her new home harbors a sinister secret and unspeakable horrors.",Horror,HORROR,R,https://www.rottentomatoes.com/m/immaculate_2024
morgan_2016,Morgan,"Morgan (Anya Taylor-Joy) is a bioengineered child who began walking and talking after one month of existence, exceeding the wildest expectations of her creators. When Morgan attacks one of her handlers, a corporate troubleshooter (Kate Mara) visits the remote, top-secret facility where she's kept to assess the risks of keeping her alive. When the girl breaks free and starts running amok, the staff members find themselves in a dangerous lockdown with an unpredictable and violent synthetic human.",Sci-Fi/|Mystery & Thriller/|Horror,HORROR,R,https://www.rottentomatoes.com/m/morgan_2016
